26-03-05 23:41:43.772 - INFO: step:29 time:0.01+3.12 lr:3.0000e-04 loss_avg:2.4375e+00 diff_loss:2.4219e+00 range_l1:1.3706e-01 chamfer:0.0000e+00
26-03-05 23:41:46.921 - INFO: step:30 time:0.01+3.14 lr:3.0000e-04 loss_avg:2.2031e+00 diff_loss:2.1875e+00 range_l1:1.1375e-01 chamfer:0.0000e+00
26-03-05 23:42:04.765 - INFO: step:31 time:0.01+17.84 lr:3.0000e-04 loss_avg:2.0938e+00 diff_loss:2.0781e+00 range_l1:9.5101e-02 chamfer:0.0000e+00
26-03-05 23:42:08.174 - INFO: step:32 time:0.01+3.40 lr:3.0000e-04 loss_avg:2.5469e+00 diff_loss:2.5312e+00 range_l1:1.2058e-01 chamfer:0.0000e+00
26-03-05 23:42:11.170 - INFO: step:33 time:0.03+2.97 lr:3.0000e-04 loss_avg:2.4219e+00 diff_loss:2.4062e+00 range_l1:1.1911e-01 chamfer:0.0000e+00
26-03-05 23:42:14.638 - INFO: step:34 time:0.02+3.45 lr:3.0000e-04 loss_avg:2.0938e+00 diff_loss:2.0781e+00 range_l1:9.4833e-02 chamfer:0.0000e+00
26-03-05 23:42:17.956 - INFO: step:35 time:0.01+3.31 lr:3.0000e-04 loss_avg:2.2344e+00 diff_loss:2.2188e+00 range_l1:1.1567e-01 chamfer:0.0000e+00
26-03-05 23:42:21.074 - INFO: step:36 time:0.02+3.10 lr:3.0000e-04 loss_avg:2.1719e+00 diff_loss:2.1562e+00 range_l1:1.3295e-01 chamfer:0.0000e+00
26-03-05 23:42:24.391 - INFO: step:37 time:0.01+3.30 lr:3.0000e-04 loss_avg:2.1875e+00 diff_loss:2.1719e+00 range_l1:1.1935e-01 chamfer:0.0000e+00
26-03-05 23:42:27.750 - INFO: step:38 time:0.01+3.35 lr:3.0000e-04 loss_avg:2.3750e+00 diff_loss:2.3594e+00 range_l1:1.4698e-01 chamfer:0.0000e+00
26-03-05 23:42:31.158 - INFO: step:39 time:0.02+3.39 lr:3.0000e-04 loss_avg:2.3594e+00 diff_loss:2.3438e+00 range_l1:1.5120e-01 chamfer:0.0000e+00
26-03-05 23:42:34.495 - INFO: step:40 time:0.01+3.32 lr:3.0000e-04 loss_avg:1.9219e+00 diff_loss:1.9141e+00 range_l1:1.0006e-01 chamfer:0.0000e+00
26-03-05 23:42:51.864 - INFO: step:41 time:0.03+17.34 lr:3.0000e-04 loss_avg:2.3125e+00 diff_loss:2.2969e+00 range_l1:8.9085e-02 chamfer:0.0000e+00
26-03-05 23:42:55.252 - INFO: step:42 time:0.02+3.37 lr:3.0000e-04 loss_avg:2.2656e+00 diff_loss:2.2500e+00 range_l1:9.8710e-02 chamfer:0.0000e+00
26-03-05 23:42:58.430 - INFO: step:43 time:0.02+3.16 lr:3.0000e-04 loss_avg:2.2812e+00 diff_loss:2.2656e+00 range_l1:1.0800e-01 chamfer:0.0000e+00
